CP,Năm,Kỳ,TÀI SẢN NGẮN HẠN (đồng),Tiền và tương đương tiền (đồng),Giá trị thuần đầu tư ngắn hạn (đồng),Các khoản phải thu ngắn hạn (đồng),Hàng tồn kho ròng,Tài sản lưu động khác,TÀI SẢN DÀI HẠN (đồng),Phải thu về cho vay dài hạn (đồng),Tài sản cố định (đồng),Giá trị ròng tài sản đầu tư,Đầu tư dài hạn (đồng),Tài sản dài hạn khác,TỔNG CỘNG TÀI SẢN (đồng),NỢ PHẢI TRẢ (đồng),Nợ ngắn hạn (đồng),Nợ dài hạn (đồng),VỐN CHỦ SỞ HỮU (đồng),Vốn và các quỹ (đồng),Các quỹ khác,Lãi chưa phân phối (đồng),LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,TỔNG CỘNG NGUỒN VỐN (đồng),Trả trước cho người bán ngắn hạn (đồng),Phải thu về cho vay ngắn hạn (đồng),"Hàng tồn kho, ròng (đồng)",Tài sản lưu động khác (đồng),Quỹ đầu tư và phát triển (đồng),Cổ phiếu phổ thông (đồng),Vốn góp của chủ sở hữu (đồng),Trái phiếu chuyển đổi (đồng),Vay và nợ thuê tài chính dài hạn (đồng),Người mua trả tiền trước ngắn hạn (đồng),Vay và nợ thuê tài chính ngắn hạn (đồng),Lợi thế thương mại (đồng),Trả trước dài hạn (đồng),Tài sản dài hạn khác (đồng),Phải thu dài hạn khác (đồng),Phải thu dài hạn (đồng),symbol,Tiền gửi tại ngân hàng nhà nước Việt Nam,Tiền gửi tại các TCTD khác và cho vay các TCTD khác,Chứng khoán kinh doanh,_Chứng khoán kinh doanh,Dự phòng giảm giá chứng khoán kinh doanh,Các công cụ tài chính phái sinh và khoản nợ tài chính khác,Cho vay khách hàng,_Cho vay khách hàng,Dự phòng rủi ro cho vay khách hàng,Chứng khoán đầu tư,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư giữ đến ngày đáo hạn,Dự phòng giảm giá chứng khoán đầu tư,Đầu tư vào công ty liên doanh,Dự phòng giảm giá đầu tư dài hạn,Tài sản cố định hữu hình,Tài sản cố định vô hình,Tài sản Có khác,Các khoản nợ chính phủ và NHNN Việt Nam,Tiền gửi và vay các Tổ chức tín dụng khác,Tiền gửi của khách hàng,_Các công cụ tài chính phái sinh và khoản nợ tài chính khác,"Vốn tài trợ, uỷ thác đầu tư của CP và các tổ chức TD khác",Phát hành giấy tờ có giá,Các khoản nợ khác,Vốn của tổ chức tín dụng,Quỹ của tổ chức tín dụng,Chênh lệch tỷ giá hối đoái,Đầu tư vào công ty con,Tài sản cố định thuê tài chính,Chênh lệch đánh giá lại tài sản,Cổ đông thiểu số,Lợi thế thương mại,Vốn Ngân sách nhà nước và quỹ khác,_Các quỹ khác
KDH,2015,3,4272604271000,248549533000,0,688816689000,3260534341000,74703708000,636556257000,,7385803000,0,571725658000,57444796000,4909160528000,2351626955000,284525180000,2067101775000,2557533573000,2557533573000,,279564446000,39089613000,4909160528000,314468749000,0,3260534341000,4612399000,34915354000,1260000000000,1260000000000,0,2026181989000,133260551000,31000000000,38404023000,16766157000,571725658000,0,0,KDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
KDH,2015,2,4231373270000,632334653000,0,1052874045000,2495750480000,50414092000,36213856000,,7909631000,0,14000000000,14304225000,4267587126000,1782967614000,544587138000,1238380476000,2484619512000,2484619512000,,210412024000,35327974000,4267587126000,323095135000,0,2495750480000,4521442000,34915354000,1260000000000,1260000000000,0,1200810998000,186970119000,160868075000,9977929000,1781651000,0,0,0,KDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
KDH,2015,1,3459432466000,705100327000,0,472712004000,2240825675000,40794460000,573634118000,,4182557000,0,552664830000,6370524000,4033066584000,1596176057000,374308216000,1221867841000,2400061276000,2400061276000,,161181762000,0,4033066584000,189344114000,0,2240825675000,705636000,23254345000,1260000000000,1260000000000,0,1186632844000,75336143000,134037719000,0,2074216000,552664830000,0,0,KDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10416207000,,
KDH,2014,4,3083229642000,434688706000,257000000000,279559991000,2074964465000,37016480000,37427950000,,4374044000,0,14000000000,8199420000,3120657592000,1584415400000,472844137000,1111571263000,1498479272000,1498479272000,,108871758000,0,3120657592000,2471781000,0,2074964465000,253053000,23254345000,750000000000,750000000000,0,1074174978000,78001805000,214587156000,0,2036405000,14000000000,0,0,KDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10854486000,,
KDH,2014,3,2245623597000,441285759000,0,556843674000,1228704838000,18789326000,186069609000,,4448035000,0,167391058000,2937752000,2431693206000,921466912000,330190377000,591276535000,1467448878000,1467448878000,,77841364000,0,2431693206000,2324879000,0,1228704838000,178503000,23254345000,750000000000,750000000000,0,560050809000,167719593000,42157948000,0,245813000,134150000000,0,0,KDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11292764000,,
KDH,2014,2,2110968478000,261418120000,0,601199228000,1236950023000,11401107000,366852106000,,4728097000,0,347440617000,2952349000,2477820584000,967699246000,364465716000,603233530000,1436951316000,1436951316000,,47343802000,0,2477820584000,64587551000,0,1236950023000,145932000,23254345000,750000000000,750000000000,0,571086507000,174264406000,87851889000,0,287182000,191089846000,0,0,KDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11731043000,,
KDH,2014,1,1740584814000,78230331000,0,581409259000,1068572427000,12372797000,192840322000,,3749803000,0,175416172000,1505026000,1933425136000,889823118000,243601675000,646221443000,1043323574000,1043323574000,,17051411000,0,1933425136000,299759664000,0,1068572427000,136322000,23254345000,480699740000,480699740000,0,624554099000,95451890000,16657948000,0,316100000,14000000000,0,0,KDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12169321000,,
KDH,2013,4,1542693640000,88517553000,0,380443094000,1064414030000,9318963000,185933780000,,3917528000,0,165747017000,3817239000,1728627420000,776972098000,211300742000,565671356000,939000801000,939000801000,,-19894362000,0,1728627420000,208439740000,0,1064414030000,84860000,23254345000,480699740000,480699740000,0,546605644000,77523745000,16657948000,0,319334000,14000000000,0,0,KDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12451996000,,
KDH,2013,3,1386557102000,73754770000,0,323542684000,946518151000,42741497000,236855597000,,4102990000,0,215944819000,4182566000,1623412699000,668825243000,261480678000,407344565000,951124074000,951124074000,,-7771089000,0,1623412699000,66676116000,0,946518151000,27974150000,23254345000,480699740000,480699740000,0,389951528000,104461378000,0,0,333999000,87610153000,0,0,KDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12625222000,,
KDH,2013,2,2204609656000,168716758000,20000000000,313613267000,1656628574000,45651057000,160265518000,,4909101000,0,120446907000,3782005000,2364875174000,1141136257000,431004497000,710131760000,1066514920000,1066514920000,,83293495000,0,2364875174000,70986288000,0,1656628574000,28019990000,26688194000,480699740000,480699740000,0,659902000000,115327647000,83689332000,0,138843000,87193550000,0,0,KDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31127505000,,
KDH,2013,1,2190868941000,161606755000,0,447980614000,1568460550000,12821022000,207209217000,,5381044000,0,118856851000,6581828000,2398078158000,1098730077000,403273030000,695457047000,1123071493000,1123071493000,,139850068000,0,2398078158000,128485707000,0,1568460550000,76565000,26688194000,480699740000,480699740000,0,624961629000,98111495000,71625967000,0,50992000,85601050000,0,0,KDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76389494000,,
KOS,2025,1,3275252581831,4160575025,22776509953,640022037738,2593174162024,15119297091,1561867393955,,1059301923193,,340274644799,161148511148,4837119975786,2515789779219,1335277737573,1180512041646,2321330196567,2321330196567,,149029691828,7487154739,4837119975786,380298325755,3849000000,2593174162024,,,2164813350000,2164813350000,,1162528079129,79280873533,840836463184,114267095630,46881415518,340049400000,40000000,40000000,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2024,4,3325467396381,41750550309,22663230039,702406388621,2546906501180,11740726232,1525841719498,,1062655318827,,340274644799,121769441057,4851309115879,2532673728732,1352501407554,1180172321178,2318635387147,2318635387147,,146420651003,7401386144,4851309115879,324282813348,3849000000,2546906501180,,,2164813350000,2164813350000,,1162007299874,18579917670,901758211288,118552111716,3217329341,340049400000,40000000,40000000,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2024,3,3320472869532,13404114361,21369168519,724080632176,2546700791446,14918163030,1433266697068,,1075991365962,,229274644799,126858371492,4753739566600,2422793364712,1356069205492,1066724159220,2330946201888,2330946201888,,158636497441,7496354447,4753739566600,337357649543,3849000000,2546700791446,,,2164813350000,2164813350000,,1048378079129,42805917403,833710107114,122837127802,4021243690,229049400000,40000000,40000000,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2024,2,3313110065354,8267211240,19848913236,733620310800,2535619485673,15754144405,1430319239579,,1067909777909,,229274644799,131992502056,4743429304933,2423879568256,1286474350249,1137405218007,2319549736677,2319549736677,,147411106619,7325280058,4743429304933,331790673480,3849000000,2535619485673,,,2164813350000,2164813350000,,1118878079129,20566804100,775154687158,127122143888,4870358168,229049400000,40000000,40000000,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2024,1,3292164858891,4450261478,14848913236,743654450045,2501399710023,27811524109,1459165175442,,1091606827571,,229274644799,137141388257,4751330034333,2442004130103,1203627853307,1238376276796,2309325904230,2309325904230,,137230168401,7282385829,4751330034333,396729676344,4909000000,2501399710023,,,2164813350000,2164813350000,,1219668079129,22064396230,708820804570,131407159974,5734228283,229049400000,40000000,40000000,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2023,4,3285893271507,3596847143,15258126938,764636565245,2473783400620,28618331561,1467645284371,,1094938050299,,229274644799,142290274458,4753538555878,2447358942196,1357789450637,1089569491559,2306179613682,2306179613682,,134171274655,7194989027,4753538555878,390513461945,15549000000,2473783400620,,,2164813350000,2164813350000,,1070680235103,17888703241,859748801599,135692176060,6598098398,229049400000,40000000,40000000,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2023,3,3314062317251,3950076362,13581379436,773239549511,2494220850950,29070460992,1494138762840,,1116368628233,,229274644799,147353174993,4808201080091,2507668909188,1332173648730,1175495260458,2300532170903,2300532170903,,128283135305,7435685598,4808201080091,438260305450,23849000000,2494220850950,,,2164813350000,2164813350000,,1156424945213,49804222147,673220053758,139977192146,7375982847,229049400000,40000000,40000000,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2023,2,3275338603800,10563064965,11807493770,779083307181,2438663069740,35221668144,1504991508987,,1122072880503,,229274644799,152501668870,4780330112787,2484533841247,1308857522000,1175676319247,2295796271540,2295796271540,,123681552508,7301369032,4780330112787,454731349407,14849000000,2438663069740,,,2164813350000,2164813350000,,1156424945213,20571054502,700673529326,144262208232,8239460638,229049400000,40000000,40000000,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2023,1,3254047845363,2881868354,11807493770,858824322665,2342162644322,38371516252,1485858722592,,1106186177783,,229274644799,149255585195,4739906567955,2449968990771,1200119009741,1249849981030,2289937577184,2289937577184,,117969647597,7154579587,4739906567955,513892965698,3849000000,2342162644322,,,2164813350000,2164813350000,,1234508457298,23157390348,688107283580,148547224318,708360877,229049400000,40000000,40000000,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2022,4,3342943338470,45752508349,11284732400,956562831191,2287955517315,41387749215,1495281738180,,1111234187196,,229274644799,153630591370,4838225076650,2552993497362,1301110606030,1251882891332,2285231579288,2285231579288,,113298321949,7119907339,4838225076650,460395675973,3829000000,2287955517315,,,2164813350000,2164813350000,,1251882891332,11424140072,728180303672,152832240404,798350966,229049400000,40000000,40000000,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2022,3,2747730113476,13782452117,11279378560,1078331929539,1607682999735,36653353525,1519593117263,,1132293022049,,229074644799,158185450415,4267323230739,1984203726543,1073676463530,910527263013,2283119504196,2283119504196,,110925796958,7380357238,4267323230739,586392603910,3849000000,1607682999735,,,2164813350000,2164813350000,,910527263013,11364140072,696311577458,157117256490,1068193925,229049400000,40000000,40000000,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2022,2,2798043397605,4273134325,10789378560,1190753746622,1563841870049,28385268049,1529916631759,,1137584735166,,229664644799,162627251794,4327960029364,2047730857753,1160840510740,886890347013,2280229171611,2280229171611,,108107175281,7308646330,4327960029364,550813794559,3849000000,1563841870049,,,2164813350000,2164813350000,,886890347013,10771283478,667734217809,161402272575,1224979219,229049400000,40000000,40000000,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2022,1,2470439082224,10212067752,10775651964,1097380039155,1325893070088,26178253265,1540477138981,,1143744187731,,229664644799,167028306451,4010916221205,1743531376279,1006187404624,737343971655,2267384844926,2267384844926,,95543820702,7027674224,4010916221205,523607662867,4849000000,1325893070088,,,2164813350000,2164813350000,,737343971655,7490616224,602435388643,165687288662,1341017789,229049400000,40000000,40000000,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2021,4,2461793061638,15773053844,11043951964,1092877086592,1295450773491,46648195747,1406118110266,,623154183692,,222014400000,171368204419,3867911171904,1604726493412,779003291251,825723202161,2263184678492,2263184678492,,91363687343,7007641149,3867911171904,558329250534,4849000000,1295450773491,,,2164813350000,2164813350000,,825723202161,4817154829,393455540596,169972304748,1395899671,221324400000,40000000,40000000,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2021,3,2435027966566,26801420036,24440190163,1119765057943,1240660888874,23360409550,226161193827,,19869248372,,206120000000,131945455,2661189160393,926485371899,644471184645,282014187254,1734703788494,1734703788494,,84390438494,0,2661189160393,516810789568,0,1240660888874,,,1650313350000,1650313350000,,282014187254,2933179873,423197873905,0,131945455,205530000000,40000000,40000000,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2021,2,2320427807330,46567386409,6986490163,1061768259151,1179514399708,25591271899,290353696776,,21325903663,,268770000000,217793113,2610781504106,878795969694,606883950442,271912019252,1731985534412,1731985534412,,81672184412,0,2610781504106,532947534840,0,1179514399708,,,1650313350000,1650313350000,,271912019252,3062341584,445904416021,0,217793113,267280000000,40000000,40000000,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2021,1,2257705591200,80209135245,5084456329,1104758153868,1054423150300,13230695458,290739484628,,21769257877,,268770000000,160226751,2548445075828,820099080187,545310451562,274788628625,1728345995641,1728345995641,,78032645641,0,2548445075828,603550611071,0,1054423150300,,,1650313350000,1650313350000,,274788628625,14813184697,383019108994,0,160226751,267280000000,40000000,40000000,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2020,4,1875222485377,19765548120,5084456329,795426948153,1035008444850,19937087925,312870277529,,23248581181,,289270000000,311696348,2188092762906,1026342802347,712889701597,313453100750,1161749960559,1161749960559,,124249960559,0,2188092762906,339792930898,0,1035008444850,,,1037500000000,1037500000000,,313453100750,19438125168,465859514662,0,311696348,287780000000,40000000,40000000,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2020,3,1949348382756,29713138930,7080000000,1094446391751,803298612207,14810239868,104164372485,,24733784541,,79020000000,370587944,2053512755241,907656762517,454874700072,452782062445,1145855992724,1145855992724,,108355992724,0,2053512755241,477257985562,0,803298612207,,,1037500000000,1037500000000,,452782062445,17788646314,339835033062,0,370587944,77530000000,40000000,40000000,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2020,2,1782147315954,12039582184,380000000,977710896833,775070106653,16946730284,103381724889,,24742058620,,78120000000,519666269,1885529040843,741479006814,300981713580,440497293234,1144050034029,1144050034029,,106550034029,0,1885529040843,425234610246,0,775070106653,,,1037500000000,1037500000000,,440497293234,1463743305,220500827249,0,519666269,77530000000,0,0,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2020,1,1682092429692,12876197605,4110000000,884612943478,765021929308,15471359301,236780915593,,25082007613,,211030000000,668907980,1918873345285,776007491450,483906194009,292101297441,1142865853835,1142865853835,,105365853835,0,1918873345285,414031727231,0,765021929308,,,1037500000000,1037500000000,,292101297441,1181816234,116373951257,0,668907980,77530000000,0,0,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2019,4,1518915293347,5459515201,0,853894776596,632206529378,27354472172,239165827611,,26512785849,,211030000000,1623041762,1758081120958,613360617654,322928579630,290432038024,1144720503304,1144720503304,,107220503304,0,1758081120958,418568922732,0,632206529378,,,1037500000000,1037500000000,,290432038024,1699004940,76271260026,0,1623041762,77530000000,0,0,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2019,3,1518265805171,14420193767,0,918445598491,560410776404,24989236509,240625869058,,27938159085,,211030000000,1657709973,1758891674229,622506598095,326537406573,295969191522,1136385076134,1136385076134,,98885076134,0,1758891674229,541385111414,0,560410776404,,,1037500000000,1037500000000,,295969191522,5023004346,58691209992,0,1657709973,77530000000,0,0,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2019,2,1550120482725,14798428513,0,933493563872,580828028502,21000461838,225284624707,,12918503504,,211030000000,1336121203,1775405107432,645296825165,375998325145,269298500020,1130108282267,1130108282267,,92608282267,0,1775405107432,598678010546,0,580828028502,,,1037500000000,1037500000000,,269298500020,24311462721,51120197771,0,1336121203,77530000000,0,0,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2019,1,1541004996331,17678212532,0,975495761514,524899759447,22931262838,226756016125,,13566183591,,211970000000,1219832534,1767761012456,642558862691,402677737673,239881125018,1125202149765,1125202149765,,87702149765,0,1767761012456,656628771113,0,524899759447,,,1037500000000,1037500000000,,239881125018,21393754734,53730499992,0,1219832534,77530000000,0,0,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2018,4,1488074042904,154011597228,0,834220303068,481833951754,18008190854,227496740825,,14265873279,,211970000000,1260867546,1715570783729,596085434121,355621684105,240463750016,1119485349608,1119485349608,,81985349608,0,1715570783729,516676822239,500000000,481833951754,,,1037500000000,1037500000000,,240463750016,11165846850,63367991705,0,1260867546,77530000000,0,0,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2018,3,1220230056244,2009166318,0,771686731309,431485847957,15048310660,228401893062,,15000214392,,211970000000,1431678670,1448631949306,350096783648,252057796834,98038986814,1098535165658,1098535165658,,61035165658,0,1448631949306,500770126349,500000000,431485847957,,,1037500000000,1037500000000,,98038986814,2168459103,100388545814,0,1431678670,77530000000,0,0,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2018,2,767030790682,7984462644,0,395905912969,350073123270,13067291799,146726131850,,7248325016,,138470000000,1007806834,913756922532,443137999931,333059884274,110078115657,470618922601,470618922601,,55618922601,0,913756922532,259429019242,0,350073123270,,,415000000000,415000000000,,110078115657,1584700603,131899470842,0,1007806834,4030000000,0,0,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2018,1,694393871998,6499164349,0,483916353156,197030171297,6948183196,145344919420,,6313852520,,138470000000,561066900,839738791418,387194582222,253100729775,134093852447,452544209196,452544209196,,37544209196,0,839738791418,309731882669,7000000000,197030171297,,,415000000000,415000000000,,134093852447,564856234,107230945127,0,561066900,4030000000,0,0,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2017,4,604228858323,4541062821,0,394988599010,204124332903,574863589,143740445827,,6693594780,,136981244778,18508449,747969304150,297239583123,214022946789,83216636334,450729721027,450729721027,,35729721027,0,747969304150,243432903574,0,204124332903,,,415000000000,415000000000,,83216636334,247891032,76786518447,0,18508449,4530000000,47097820,47097820,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOS,2017,3,523312929166,4898777170,0,412341069661,103453766353,2619315982,57763833321,,4716227325,,52981244778,17714231,581076762487,137326210563,137326210563,0,443750551924,443750551924,,28750551924,0,581076762487,248363391789,0,103453766353,,,415000000000,415000000000,,0,292850132,65869578947,0,17714231,0,47097820,47097820,KOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LPB,2025,1,,1655185000000,,,,,,,2770998000000,,516021000000,,499894623000000,454022417000000,,,45872206000000,,0,10359112000000,,499894623000000,,,,,,,29872821000000,,,,,,,516021000000,,,LPB,2611228000000,76032350000000,662393000000,662393000000,0,79890000000,347669189000000,352194088000000,-4524899000000,60039792000000,60039792000000,0,0,,,1744133000000,1026865000000,7857577000000,5840391000000,91539306000000,293154504000000,0,0,54205857000000,9282359000000,29872878000000,5640216000000,0,,,,,,,
LPB,2024,4,,1162384000000,,,,,,,2731787000000,,548808000000,,508330398000000,464992098000000,,,43338300000000,,0,12121863000000,,508330398000000,,,,,,,25576164000000,,,,,,,548808000000,,,LPB,14369534000000,96455319000000,660321000000,660321000000,0,9137000000,327276218000000,331606315000000,-4330097000000,58080339000000,58080339000000,0,0,,,1715789000000,1015998000000,7036551000000,1271377000000,115349011000000,283171846000000,0,0,55458916000000,9740948000000,25576221000000,5640216000000,0,,,,,,,
