mã cổ phiếu,năm báo cáo,kỳ báo cáo,lợi nhuận/lỗ trước thuế,khấu hao và phân bổ,dự phòng rủi ro tín dụng,lãi/lỗ tỷ giá chưa thực hiện,lãi/lỗ từ thanh lý tài sản cố định,lãi/lỗ từ hoạt động đầu tư,chi phí lãi vay,lợi nhuận hoạt động trước thay đổi vốn lưu động,tăng/giảm khoản phải thu,tăng/giảm hàng tồn kho,tăng/giảm khoản phải trả,tăng/giảm chi phí trả trước,lãi vay đã trả,thuế TNDN đã nộp,các khoản thu khác từ hoạt động kinh doanh,các khoản chi khác từ hoạt động kinh doanh,luồng tiền thuần từ hoạt động kinh doanh,chi mua tài sản cố định,thu từ thanh lý tài sản cố định,"cho vay, mua công cụ nợ","thu hồi khoản cho vay, bán công cụ nợ",đầu tư vào các đơn vị khác,thu từ thoái vốn ở các đơn vị khác,lãi từ cổ tức,luồng tiền thuần từ hoạt động đầu tư,tăng vốn điều lệ,thu từ vay nợ,trả nợ gốc vay,thanh toán gốc thuê tài chính,chi trả cổ tức,luồng tiền thuần từ hoạt động tài chính,tăng/giảm thuần tiền và tương đương tiền,tiền và tương đương tiền đầu kỳ,điều chỉnh chênh lệch tỷ giá,tiền và tương đương tiền cuối kỳ,lợi nhuận từ các hoạt động khác,luồng tiền từ hoạt động kinh doanh trước thuế TNDN,chi từ quỹ dự phòng,chi mua lại cổ phiếu,thu nhập từ lãi và cổ tức,tăng/giảm khoản phải thu (dự phòng),tăng/giảm khoản phải trả (dự phòng),cổ tức đã nhận
ACB,2018,2,,,,,,,,1906304000000,,,,,,,,,1856541000000,-37641000000,-3972000000,,,0,0,8206000000,-13047000000,3000000000000,,,,-100000000000,-100000000000,1743494000000,22356020000000,-26321000000,24073193000000,72070000000,1857084000000,-543000000,,,,,
ACB,2018,1,,,,,,,,2548677000000,,,,,,,,,6720617000000,-101782000000,27565000000,,,0,0,9040000000,-65177000000,-3000000000000,,,,0,-3000000000000,3655440000000,18698653000000,1927000000,22356020000000,122306000000,6723524000000,-2907000000,,,,,
ACB,2017,4,,,,,,,,1209035000000,,,,,,,,,3708031000000,-100605000000,25083000000,,,0,3927000000,1135000000,-70460000000,0,,,,0,0,3637571000000,15044850000000,16232000000,18698653000000,127722000000,3708582000000,-551000000,,,,,
ACB,2017,3,,,,,,,,990151000000,,,,,,,,,-1608327000000,-78588000000,0,,,0,0,7885000000,-58547000000,0,,,,0,0,-1666874000000,16719451000000,-7727000000,15044850000000,34204000000,-1608098000000,-229000000,,,,,
ACB,2017,2,,,,,,,,1680072000000,,,,,,,,,5526043000000,-381485000000,91000000,,,0,1683000000,19472000000,-357790000000,0,,,,-130000000000,-130000000000,5038253000000,11704868000000,-23670000000,16719451000000,5897000000,5527555000000,-1512000000,,,,,
ACB,2017,1,,,,,,,,1919220000000,,,,,,,,,-2740226000000,-152615000000,0,,,0,0,3667000000,-148948000000,0,,,,0,0,-2889174000000,14578877000000,15165000000,11704868000000,353600000000,-2737488000000,-2738000000,,,,,
ACB,2016,4,,,,,,,,568338000000,,,,,,,,,543970000000,-192154000000,328000000,,,0,0,8568000000,-344937000000,0,,,,0,1054000000000,1253033000000,13316705000000,9139000000,14578877000000,134666000000,544825000000,-855000000,,,,,
ACB,2016,3,,,,,,,,1092782000000,,,,,,,,,1458264000000,-74399000000,265000000,,,0,0,5945000000,-73256000000,0,,,,0,0,1385008000000,11929457000000,2240000000,13316705000000,15726000000,1458673000000,-409000000,,,,,
ACB,2016,2,,,,,,,,1136700000000,,,,,,,,,-3092841000000,-172495000000,744000000,,,0,153750000000,10264000000,-7793000000,0,,,,0,2000000000000,-1100634000000,13047035000000,-16944000000,11929457000000,19340000000,-3091088000000,-1753000000,,,,,
ACB,2016,1,,,,,,,,1428559000000,,,,,,,,,829945000000,-83641000000,241000000,,,0,70454000000,9501000000,21144000000,0,,,,0,0,851089000000,12190381000000,5565000000,13047035000000,30753000000,831966000000,-2021000000,,,,,
ACB,2015,4,,,,,,,,260043000000,,,,,,,,,-1290640000000,-175544000000,1022000000,,,0,0,1014000000,-173508000000,0,,,,0,0,-1464148000000,13657706000000,-3177000000,12190381000000,45298000000,-1288284000000,-2356000000,,,,,
ACB,2015,3,,,,,,,,1013141000000,,,,,,,,,-93376000000,-37934000000,22183000000,,,0,149057000000,6152000000,139458000000,0,,,,0,0,46082000000,13620986000000,-9362000000,13657706000000,16285000000,-91368000000,-2008000000,,,,,
ACB,2015,2,,,,,,,,1435197000000,,,,,,,,,1381413000000,-51969000000,78794000000,,,0,37027000000,74000000,63926000000,0,,,,-627392000000,-627392000000,817947000000,12792950000000,10089000000,13620986000000,-21145000000,1383382000000,-1969000000,,,,,
ACB,2015,1,,,,,,,,1278097000000,,,,,,,,,2939051000000,-49419000000,235255000000,,,0,20100000000,4759000000,210695000000,0,,,,0,-601000000,3149145000000,9641355000000,2450000000,12792950000000,3327000000,2943342000000,-4291000000,,,,,
ACB,2014,4,,,,,,,,56221000000,,,,,,,,,-1360956000000,-184017000000,11867000000,,,24750000000,0,6342000000,-141058000000,0,,,,0,-208928000000,-1710942000000,11367798000000,-15501000000,9641355000000,-26904000000,-1371100000000,10144000000,,,,,
ACB,2014,3,,,,,,,,654435000000,,,,,,,,,2656333000000,-122222000000,340000000,,,36554000000,0,1065000000,-84263000000,0,,,,0,0,2572070000000,8824716000000,-28988000000,11367798000000,-32275000000,2667384000000,-11051000000,,,,,
ACB,2014,2,,,,,,,,1929222000000,,,,,,,,,622018000000,-114783000000,251000000,,,0,0,51595000000,-62937000000,0,,,,-636847000000,-828794000000,-269713000000,9065687000000,28742000000,8824716000000,16355000000,632505000000,-10487000000,,,,,
ACB,2014,1,,,,,,,,224943000000,,,,,,,,,-678712000000,-33829000000,126000000,,,0,0,4732000000,-28971000000,0,,,,0,-4828000000,-712511000000,9762451000000,15747000000,9065687000000,473000000,-675308000000,-3404000000,,,,,
ACB,2013,4,,,,,,,,-289620000000,,,,,,,,,-114747000000,-296348000000,3170000000,,,432720000000,-426247000000,11757000000,-274948000000,0,,,,0,0,-389695000000,10158982000000,-6837000000,9762450000000,-57560000000,-105907000000,-8840000000,,,,,
ACB,2013,3,,,,,,,,1138669000000,,,,,,,,,2000427000000,143438000000,3516000000,,,0,-6872000000,470000000,140552000000,0,,,,0,-31217000000,2109762000000,8033907000000,15313000000,10158982000000,-521000000,2009156000000,-8729000000,,,,,
ACB,2013,2,,,,,,,,1588858000000,,,,,,,,,-7132452000000,-127334000000,239000000,,,433119000000,-810000000,14429000000,319643000000,0,,,,-642322000000,-870526000000,-7683335000000,15732463000000,-15221000000,8033907000000,-197000000,-7119474000000,-12978000000,,,,,
ACB,2013,1,,,,,,,,-214919000000,,,,,,,,,-886818000000,-74257000000,0,,,0,810000000,17845000000,-55602000000,0,,,,0,0,-942420000000,16668138000000,6745000000,15732463000000,-2909000000,-872365000000,-14453000000,,,,,
ACB,2008,3,,,,,,,,0,,,,,,,,,0,0,0,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,,
ANV,2025,1,,0,,,,,,0,,,,,,,,,103965551922,-39383717927,8705614000,-489000000,6751900820,0,0,945208861,-23469994246,0,804339662494,-1025571883450,-30657513667,-17147500,-251906882123,-171411324447,219090199195,-216533886,47462340862,,,,0,,,,
ANV,2024,4,,0,,,,,,0,,,,,,,,,185967897759,-48805249768,6521762367,-44153954610,54147637073,0,0,1051567728,-31238237210,0,1112181292016,-999753205154,-50681932155,-68636199893,-6890045186,147839615363,72362460436,-1111876604,219090199195,,,,0,,,,
ANV,2024,3,,0,,,,,,0,,,,,,,,,200641900985,-46698027184,-2714412367,4055229436,-2573769668,0,0,32096150,-47898883633,0,1132722662958,-1228635085517,-17876435789,851453525,-112937404823,39805612529,31915938526,640909381,72362460436,,,,0,,,,
ANV,2024,2,,0,,,,,,0,,,,,,,,,156259191467,-38795511584,5807927318,-24395229436,22733769668,0,0,921936188,-33727107846,0,1013823933906,-1101979478880,-39056410386,-5496660525,-132708615885,-10176532264,41272631989,819838801,31915938526,,,,0,,,,
ANV,2024,1,,0,,,,,,0,,,,,,,,,185530485515,-26430086248,19750860758,-23980000000,31220000000,0,0,1350615126,1911389636,0,923030527451,-1050197287999,-23808577155,-34854410000,-185829747703,1612127448,39671072278,-10567737,41272631989,,,,0,,,,
ANV,2023,4,,0,,,,,,0,,,,,,,,,76484755755,-17014299119,120300000,-10880000000,124700000000,0,0,4803492611,101729493492,0,1095355132288,-1153656640546,-22716860818,-87119600650,-168137969726,10076279521,29817735188,-222942431,39671072278,,,,0,,,,
ANV,2023,3,,0,,,,,,0,,,,,,,,,214772539323,-16375688894,-104434253053,-37680000000,44495608504,0,0,2360178598,-111634154845,0,1020147301367,-1149162152483,12449543264,6086716276,-110478591576,-7340207098,37954399767,-796457481,29817735188,,,,0,,,,
ANV,2023,2,,0,,,,,,0,,,,,,,,,-133913847660,-5657582119,104664323053,-148480000000,240704391496,0,0,11822071871,203053204301,0,1094232544201,-1019742021113,-57168501569,-79926144751,-62604123232,6535233409,30712608719,706557639,37954399767,,,,0,,,,
ANV,2023,1,,0,,,,,,0,,,,,,,,,-143183478339,-11407990921,45223518322,-17630000000,90270000000,0,0,2517974104,108973501505,60000000000,1294549079005,-1256560155826,-16194924883,-47167328750,34626669546,416692712,31053714794,-757798787,30712608719,,,,0,,,,
ANV,2022,4,,0,,,,,,0,,,,,,,,,-49479497000,-10804796982,16059000162,-193080000000,488500000000,-16400000000,0,13763508370,298037711550,0,1220883784603,-1478454971438,-11517496978,-8122500,-269096806313,-20538591763,52490531594,-898225037,31053714794,,,,0,,,,
ANV,2022,3,,0,,,,,,0,,,,,,,,,-115708966262,-36291935420,-10249525496,-84130000000,316621559279,-21600000000,0,7403495089,171753593452,0,1298811797121,-1316947539490,-7281674419,7808767708,-17608649080,38435978110,14381702594,-327149110,52490531594,,,,0,,,,
ANV,2022,2,,0,,,,,,0,,,,,,,,,307825597799,-94392217218,10250525496,-607780000000,419523849911,-8000000000,0,12166225421,-268231616390,0,1170773392012,-1076196582941,-17608904775,-131417123198,-54449218902,-14855237493,29778063884,-541123797,14381702594,,,,0,,,,
ANV,2022,1,,0,,,,,,0,,,,,,,,,166312336152,-116368002535,21294430836,-288490000000,231131150089,0,0,5839477666,-146592943944,0,964649790710,-958726301389,-13102107546,-25430340750,-32608958975,-12889566767,42701081617,-33450966,29778063884,,,,0,,,,
ANV,2021,4,,0,,,,,,0,,,,,,,,,162165239425,-56936923808,73685000000,-377230000000,409429462027,0,0,8845227291,57792765510,0,1168056874619,-1305248009821,-10111867301,-38160297200,-185463299703,34494705232,8312121451,-105745066,42701081617,,,,0,,,,
ANV,2021,3,,0,,,,,,0,,,,,,,,,360988328086,-119170718026,-3037575419,-218610537973,59884000000,0,414746710,1458872389,-279061212319,0,1136295060685,-1225787166387,-8873333301,-3957159935,-102322598938,-20395483171,29241228671,-533624049,8312121451,,,,0,,,,
ANV,2021,2,,0,,,,,,0,,,,,,,,,-114248454241,-68468855895,3610130419,-409589462027,250900000000,0,-414746710,11503677155,-212459257058,0,1324200193346,-1008602164498,-8873333301,-14393840065,292330855482,-34376855817,63509761278,108323210,29241228671,,,,0,,,,
ANV,2021,1,,0,,,,,,0,,,,,,,,,-64509292330,-80044063148,18016843370,-77344000000,38904000000,0,125440890000,1549741618,26523411840,0,1114157389053,-1041600788194,-8240913782,-6462961250,57852725827,19866845337,43798851185,-155935244,63509761278,,,,0,,,,
ANV,2020,4,,0,,,,,,0,,,,,,,,,-56350087400,-404031576823,94217782834,-183070000000,267006000000,0,0,11489875280,-214387918709,0,1315201785221,-972717399094,-5565519147,-60146011700,276772855280,6034849171,38051449503,-287447489,43798851185,,,,0,,,,
ANV,2020,3,,0,,,,,,0,,,,,,,,,30934493162,-95642697321,-4888196824,-132500000000,40803600000,-23240000000,23240000000,5481671530,-186745622615,0,699834690804,-611552363537,-2705025245,-790396016,84786906006,-71024223447,108602803175,472869775,38051449503,,,,0,,,,
ANV,2020,2,,0,,,,,,0,,,,,,,,,264259984984,-36733076618,16630120724,-225800000000,306076960000,0,-23240000000,10664677398,47598681504,0,760418310222,-877393400054,-6156799072,-89495306684,-212627195588,99231470900,9449746880,-78414605,108602803175,,,,0,,,,
ANV,2020,1,,0,,,,,,0,,,,,,,,,-251717636168,-40930350697,0,-25800000000,216995446000,0,0,9920869035,160185964338,0,1039135706716,-958050754623,-4703626446,0,76381325647,-15150346183,24589646497,10446566,9449746880,,,,0,,,,
ANV,2019,4,,0,,,,,,0,,,,,,,,,223801147361,-69347281987,74008653462,-368068560000,279841179792,0,0,10225743915,-73340264818,0,1178785749746,-1294490702177,-3931627026,-16223625000,-135860204457,14600678086,10651976701,-663008290,24589646497,,,,0,,,,
ANV,2019,3,,0,,,,,,0,,,,,,,,,-144004079597,-115706716058,228861818,-236989446000,545682090717,0,0,14548727878,207763518355,-170000000,1306223549368,-1286546637507,-1845961876,-80523904725,-62862954740,896484018,10042797897,-287305214,10651976701,,,,0,,,,
ANV,2019,2,,0,,,,,,0,,,,,,,,,17020474018,-69845897740,128378182,-270587000000,26804832192,0,0,7912584878,-305587102488,170000000,1217964565211,-840378854579,-1859424176,-83939679600,291956606856,3389978386,6655977542,-3158031,10042797897,,,,0,,,,
ANV,2019,1,,0,,,,,,0,,,,,,,,,228287977274,-182897153185,1000000000,-375700000000,611354000000,0,0,26258288832,80015135647,24750000000,600567565985,-988010928753,-8034881706,0,-370728244474,-62425131553,69153027332,-71918237,6655977542,,,,0,,,,
ANV,2018,4,,0,,,,,,0,,,,,,,,,208379916868,-373305985467,500000000,-190420000000,447656574344,-259064200641,259064200641,22200044800,-93369366323,0,1043659929152,-1162983887533,-2730498791,-9481000,-122063938172,-7053387627,73181919878,3024495081,69153027332,,,,0,,,,
ANV,2018,3,,0,,,,,,0,,,,,,,,,636733351413,568773224,184381818,-132115000000,155883168133,259064200641,-6029003519,7952541509,285509061806,0,59512365497,-933816806849,-7013342743,7337430330,-873980353765,48262059454,23426786523,1493073901,73181919878,,,,0,,,,
ANV,2018,2,,0,,,,,,0,,,,,,,,,-119008102890,326233790649,471818182,-580550000000,116831867,0,-2970996481,321209002,-256377346781,0,1322444548807,-776105027944,-4363584636,-149405379600,392570556627,17185106956,6242775876,-1096309,23426786523,,,,0,,,,
ANV,2018,1,,0,,,,,,0,,,,,,,,,365046431218,-353400000000,0,0,6595042107,0,9000000000,529654239,-337275303654,0,698105907425,-740011475398,-5543400394,0,-47448968367,-19677840803,25901681098,18935581,6242775876,,,,0,,,,
ANV,2017,4,,0,,,,,,0,,,,,,,,,270938546878,-234300000000,0,-23680000000,23680000000,-58810000000,199300000000,280831034,-93529168966,0,707982143192,-843209379057,-5852973620,-25606412276,-166686621761,10722756151,15214416077,-35491130,25901681098,,,,0,,,,
ANV,2017,3,,0,,,,,,0,,,,,,,,,1171510363466,-76006436720,-1250492727,48140000000,-14709789994,58810000000,0,1014181118,15997461677,0,-252437297604,-942263551875,-3940501866,1001889029,-1197639462316,-10131637173,21963750714,3382302536,15214416077,,,,0,,,,
ANV,2017,2,,0,,,,,,0,,,,,,,,,-133833396951,-41133563280,-3929507273,-24460000000,14709789994,0,0,1747785111,-53065495448,0,1261433301128,-1037606792857,-9258571403,-31775742453,182792194415,129726698967,27463495897,-1393047199,21963750714,,,,0,,,,
ANV,2017,1,,0,,,,,,0,,,,,,,,,415217613438,-1350000000,5180000000,0,0,0,0,2052710571,5882710571,0,390355316883,-797531376730,-10133336751,0,-417309396598,3790927411,21796050462,1876518024,27463495897,,,,0,,,,
ANV,2016,4,,0,,,,,,0,,,,,,,,,427970798388,-13850000000,2300000000,0,0,0,100700000000,5428738947,94578738947,0,734329032288,-1204594967257,-8501317538,-33274862156,-512042114663,10507422672,9251644869,2036982921,21796050462,,,,0,,,,
ANV,2016,3,,0,,,,,,0,,,,,,,,,1107821451502,12125018950,2196000000,7890000000,-35000000,0,3959120000,-3408211133,22726927817,0,-280247899240,-876413223233,-2825437977,0,-1159486560450,-28938181131,34431886926,3757939074,9251644869,,,,0,,,,
ANV,2016,2,,0,,,,,,-212408575756,,,,,,,,,-331534115075,-15869295710,244000000,-7890000000,0,0,60040880000,5543009610,42103593900,0,1716015409827,-1397540952722,-16967602511,0,301506854594,12076333419,23405694166,-1050140659,34431886926,,,,0,,,,
ANV,2016,1,,0,,,,,,0,,,,,,,,,327496596005,-2140000000,0,0,0,0,5820120000,4468647595,8148767595,0,839443996900,-1158831435928,-6614076319,0,-326001515347,9643848253,12707313325,1054532588,23405694166,,,,0,,,,
ANV,2015,4,,0,,,,,,0,,,,,,,,,402112615410,0,0,0,10500000000,-4450000000,0,10005917688,16055917688,0,833133295313,-1233557183246,-5713891023,-10000000000,-416137778956,2030754142,8744636996,1931922187,12707313325,,,,0,,,,
ANV,2015,3,,29132907445,,,,,,0,,,,,,,,,353287528808,-70000000,0,0,0,-3050000000,0,0,-3120000000,0,968523566353,-1323205612033,-5733799354,-11115000,-360426960034,-10259431226,17028384797,1975683425,8744636996,,,,0,,,,
ANV,2015,2,,0,,,,,,0,,,,,,,,,29657602245,-20000000,0,0,0,-500000000,0,0,-520000000,0,919121829739,-907356437970,-5652427890,-24230529325,-18117565446,11020036799,5875712011,132635987,17028384797,,,,0,,,,
ANV,2015,1,,21606377951,,,,,,0,,,,,,,,,298357813570,0,0,0,0,-42538000000,5697120000,2302000000,-34538880000,0,788567078178,-1048277667455,-6555143822,0,-266265733099,-2446799529,8912863533,-590351993,5875712011,,,,0,,,,
ANV,2014,4,,0,,,,,,0,,,,,,,,,49265568962,0,0,0,7495648734,0,0,0,7495648734,0,778771765587,-923657667205,-5250604541,-9096640000,-159233146159,-102471928463,111213051916,171740080,8912863533,,,,0,,,,
ANV,2014,3,,0,,,,,,0,,,,,,,,,235878476030,0,0,0,0,0,0,0,0,0,951333885159,-1098371668115,-6310241151,-8550000,-153356574107,82521901923,28691149993,0,111213051916,,,,0,,,,
ANV,2014,2,,0,,,,,,0,,,,,,,,,189764717592,0,0,-500000000,0,-69103000000,0,1720000000,-67883000000,0,948626168647,-1031345899293,-5095013484,-23032059300,-110846803430,11034914162,17601408860,54826971,28691149993,,,,0,,,,
ANV,2014,1,,0,,,,,,0,,,,,,,,,173845131511,0,0,-2218000000,5933696880,-57510000000,0,0,-53794303120,9999560000,996823078204,-1167879740542,0,0,-161057102338,-41006273947,58607682807,0,17601408860,,,,0,,,,
ANV,2013,4,,0,,,,,,0,,,,,,,,,23835615463,0,0,-7191000000,659157402,-161130000000,93975730800,0,-73686111798,0,1264635145211,-1201166737401,0,0,63468407810,13617911475,45149573941,-159802609,58607682807,,,,0,,,,
ANV,2013,3,,0,,,,,,0,,,,,,,,,356763167473,0,0,-81627000000,129758050430,-34463000000,2503250000,11077164933,27248465363,0,1657000149744,-1957630440655,0,-55918886985,-356549177896,27462454940,17673412248,13706753,45149573941,,,,0,,,,
ANV,2013,2,,0,,,,,,0,,,,,,,,,148546154303,0,0,-76525000000,78125500430,-8675000000,0,8357164933,1282665363,0,803506762533,-897256315035,0,0,-93749552502,56079267164,17673412248,13706753,73766386165,,,,0,,,,
ANV,2013,1,,0,,,,,,0,,,,,,,,,52431284956,0,0,-54705000000,2502002000,-31025275100,0,9023627478,-74204645622,0,699821488022,-736974268869,0,-9000000,-37161780847,-58935141513,76608553761,0,17673412248,,,,0,,,,
ANV,2011,2,,0,,,,,,0,,,,,,,,,-94730264240,-64510844995,1691872727,-8900381000,102835127004,0,0,10770260761,41886034497,0,359269877199,-218795445879,0,-58767194700,83707456620,30863226877,125511996791,-582816462,155792407206,,,,2000220000,,,,
ANV,2010,2,,0,,,,,,0,,,,,,,,,180260663778,-61090715063,333181818,-108644698390,24653150484,-9150930000,0,5361599051,-148538412100,-14772890000,348115750000,-339801205064,0,-35171541500,-41629886564,-9907634886,122877748732,-832701589,112137412257,,,,0,,,,
BCM,2025,1,372225535950,64714398820,-2506755766,0,,-120379696252,291545659240,605599141992,-721172722077,-663827600740,840246176911,30904662516,-577175823949,-192018947814,0,-60046927391,-737492040552,-15708220122,0,-17400000000,0,-16900000000,0,-136470156394,-186478376516,0,850247940423,-1116283463092,,-41018000,-266076540669,-1190046957737,2205138245025,0,1015091287288,,,,0,,,,
BCM,2024,4,1808447929969,59966327424,75804265338,0,,-1572862702108,356217458064,729908728687,-1291829182219,369654687216,761669131090,-24965662130,-535230232198,-26714340721,0,-70212572687,-87719442962,-69843817660,-18098461016,-130800000000,110800000000,-273175071149,0,136747229055,-244370120770,0,8897561631227,-6020025138181,,-1003276315000,1874260178046,1542170614314,662967630711,0,2205138245025,,,,0,,,,
